num;Datetime;hashtags
7489;2021-10-09 02:52:44+00:00;['PokemonCelebrations', 'pokemontcg', 'Pokemon25']
7490;2021-10-09 02:52:08+00:00;['PokemonCelebrations']
7491;2021-10-09 02:52:03+00:00;['PokemonCelebrations', 'Pokemon25']
7492;2021-10-09 02:50:43+00:00;['PokemonCelebrations']
7493;2021-10-09 02:50:36+00:00;['PokemonCelebrations']
7494;2021-10-09 02:49:01+00:00;['PokemonCelebrations']
7495;2021-10-09 02:48:05+00:00;['PokemonCelebrations', 'Pokemon25']
7496;2021-10-09 02:47:53+00:00;['PokemonCelebrations', 'PokemonTradingCardGame']
7497;2021-10-09 02:46:35+00:00;['PokemonCelebrations']
7498;2021-10-09 02:41:49+00:00;['pokemon', 'PokemonCelebrations']
7499;2021-10-09 02:39:26+00:00;['PokemonCelebrations']
7500;2021-10-09 02:38:05+00:00;['PokemonCelebrations']
7501;2021-10-09 02:37:44+00:00;['back4blood', 'PokemonCelebrations']
7502;2021-10-09 02:36:19+00:00;['PokemonCelebrations']
7503;2021-10-09 02:34:23+00:00;['PokemonCelebrations']
7504;2021-10-09 02:29:14+00:00;['twitch', 'twitchstreamer', 'tiempfam', 'pokemon', 'pokemontcg', 'PokemonCelebrations', 'SupportSmallerStreamers']
7505;2021-10-09 02:29:12+00:00;['PokemonCelebrations']
7506;2021-10-09 02:25:12+00:00;['PokemonCelebrations']
7507;2021-10-09 02:23:59+00:00;['POKEMONTCG', 'POKEMON', 'POKEMONCELEBRATIONS']
7508;2021-10-09 02:23:34+00:00;['PokemonCelebrations']
7509;2021-10-09 02:22:27+00:00;['PokemonCelebrations', 'PokemonCards']
7510;2021-10-09 02:19:58+00:00;['PokemonCelebrations']
7511;2021-10-09 02:19:40+00:00;['PokemonCelebrations', 'Pokemon', 'Pokemon25', 'PokemonTradingCardGame']
7512;2021-10-09 02:19:29+00:00;['twitch', 'smallstreamers', 'itfdb', 'lakeshow', 'pokemon25', 'Pokemoncelebrations']
7513;2021-10-09 02:18:38+00:00;['PokemonCelebrations']
7514;2021-10-09 02:18:37+00:00;['PokemonCelebrations', 'pokemon', 'smallstreamers', 'PokemonTCG']
7515;2021-10-09 02:14:10+00:00;['Fixyourshit', 'YouTubeLive', 'PokemonCelebrations']
7516;2021-10-09 02:13:44+00:00;['pokemoncelebrations', 'johto', 'rayquaza', 'vmax', 'evolvingskies']
7517;2021-10-09 02:13:11+00:00;['PokemonCelebrations']
7518;2021-10-09 02:12:35+00:00;['PokemonCelebrations', 'Pokemon', 'pokemontcg', 'mew']
7519;2021-10-09 02:11:50+00:00;['PokemonCelebrations']
7520;2021-10-09 02:11:16+00:00;['pokemon', 'pokemontcg', 'PokemonCelebrations']
7521;2021-10-09 02:10:43+00:00;['PokemonCelebrations']
7522;2021-10-09 02:09:49+00:00;['Pokemon', 'PokemonTCG', 'PokemonCards', 'PokemonCelebrations', 'Collectibles', 'PokemonCenter', 'DisTrackers']
7523;2021-10-09 02:06:07+00:00;['kortrah', 'pokemon', 'pokemon25', 'pokémon', 'pokemoncelebrations', 'ptcgo', 'ptcg']
7524;2021-10-09 02:03:50+00:00;['PokemonCelebrations', 'twitch', 'pokemon']
7525;2021-10-09 02:03:46+00:00;['PokemonCelebrations', 'Pokemon', 'twitch', 'twitchstreamer']
7526;2021-10-09 02:02:10+00:00;['PokemonTCG', 'PokemonCelebrations']
7527;2021-10-09 02:01:31+00:00;['Pokemon', 'PokemonTCG', 'PokemonCelebrations', 'Pokemon25thAnniversary', 'Pokemon25']
7528;2021-10-09 02:00:29+00:00;['PokemonCelebrations', 'gamestop']
7529;2021-10-09 01:57:05+00:00;['PokemonCelebrations']
7530;2021-10-09 01:56:51+00:00;['PokemonCelebrations']
7531;2021-10-09 01:56:43+00:00;['PokemonCelebrations', 'PokemonTCG', 'pokemon', 'Pikachu']
7532;2021-10-09 01:55:50+00:00;['PokemonCelebrations']
7533;2021-10-09 01:52:23+00:00;['PokemonCelebrations']
7534;2021-10-09 01:52:09+00:00;['PokemonCelebrations', 'PokemonTCG']
7535;2021-10-09 01:50:20+00:00;['PokemonCelebrations']
7536;2021-10-09 01:49:09+00:00;['PokemonCelebrations']
7537;2021-10-09 01:49:07+00:00;['PokemonCelebrations']
7538;2021-10-09 01:48:58+00:00;['PokemonCelebrations']
7539;2021-10-09 01:47:43+00:00;['PokemonTCG', 'PokemonCelebrations', 'PokemonCards']
7540;2021-10-09 01:46:09+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG']
7541;2021-10-09 01:42:25+00:00;['PokemonCelebrations']
7542;2021-10-09 01:39:28+00:00;['Dragapult', 'PokemonCelebrations']
7543;2021-10-09 01:36:18+00:00;['PokemonCelebrations']
7544;2021-10-09 01:28:20+00:00;['PokemonCelebrations']
7545;2021-10-09 01:25:52+00:00;['PokemonCelebrations']
7546;2021-10-09 01:25:07+00:00;['PokemonCelebrations']
7547;2021-10-09 01:24:57+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG', 'Pokemon25']
7548;2021-10-09 01:24:36+00:00;['PokemonCelebrations', 'PokemonTCG']
7549;2021-10-09 01:24:23+00:00;['PokemonCelebrations', 'hartsquad']
7550;2021-10-09 01:22:02+00:00;['pokemon', '25thanniversary', 'pokemoncelebrations', 'collectors']
7551;2021-10-09 01:21:13+00:00;['PokemonTCG', 'Pokemon', 'PokemonCelebrations']
7552;2021-10-09 01:19:52+00:00;['PokemonCelebrations', 'Pokemon25']
7553;2021-10-09 01:19:16+00:00;['pokemon', 'PokemonCelebrations']
7554;2021-10-09 01:18:09+00:00;['PokemonCelebrations']
7555;2021-10-09 01:16:12+00:00;['PokemonTCG', 'Celebrations', 'PokemonGOfriendscode', 'pokemongiveaway', 'pokemoncodes', 'PokemonCelebrations']
7556;2021-10-09 01:12:38+00:00;['PokemonCelebrations', 'Pokemon', 'Charizard']
7557;2021-10-09 01:07:06+00:00;['PokemonCelebrations', 'PokemonSecretsOfTheJungle', 'PoGo', 'PokemonUNITE', 'Pokemon', 'PokemonGO', 'PokemonGoBrasil']
7558;2021-10-09 01:06:42+00:00;['PokemonCelebrations']
7559;2021-10-09 01:06:31+00:00;['PokemonCelebrations']
7560;2021-10-09 01:06:11+00:00;['PokemonCelebrations', 'PokemonTCG', 'atlantapokemon']
7561;2021-10-09 01:05:37+00:00;['PokemonCelebrations', 'Pokemon', 'EliteTrainerBox', 'ETB', 'TradingCards', 'Gaming', 'PackOpening']
7562;2021-10-09 01:03:47+00:00;['PokemonCelebrations']
7563;2021-10-09 01:03:22+00:00;['PokemonCelebrations']
7564;2021-10-09 01:03:15+00:00;['pokemon', 'pokemoncards', 'pokemontcg', 'pokemoncelebrations']
7565;2021-10-09 01:03:13+00:00;['PokemonCelebrations']
7566;2021-10-09 01:01:05+00:00;['pokemon', 'PokemonTCG', 'pokemoncelebrations', 'Charizard']
7567;2021-10-09 01:00:56+00:00;['Celebrations', 'twitch', 'PokemonCelebrations']
7568;2021-10-09 01:00:08+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonUNITE']
7569;2021-10-09 01:00:08+00:00;['PokemonCelebrations']
7570;2021-10-09 00:59:25+00:00;['pokemon', 'pokemoncards', 'pokemontcg', 'pokemoncelebrations', 'pokemoncommunity', 'pokemonfan', 'charizard', 'blastoise', 'venosaur', 'pokemoncolllector', 'pokemoncollection', 'collector', 'collection']
7571;2021-10-09 00:57:28+00:00;['PokemonCelebrations', 'Charizard']
7572;2021-10-09 00:56:28+00:00;['PokemonCelebrations', 'pokemontcg']
7573;2021-10-09 00:55:47+00:00;['PokemonCelebrations', 'pokemon', 'PokemonTradingCardGame']
7574;2021-10-09 00:52:43+00:00;['Pokemon', 'PokemonGO', 'PokemonSwordShield', 'PokemonCard', 'PokemonCards', 'PokemonTCG', 'PokemonTradingCardGame', 'PokemonCards', 'Celebrations', 'PokemonCelebrations']
7575;2021-10-09 00:52:13+00:00;['PokemonCelebrations', 'pokemonTGC']
7576;2021-10-09 00:52:02+00:00;['PokemonCelebrations']
7577;2021-10-09 00:51:22+00:00;['PokemonCelebrations', 'Pokemon']
7578;2021-10-09 00:50:58+00:00;['PokemonCelebrations']
7579;2021-10-09 00:50:10+00:00;['PokemonCelebrations']
7580;2021-10-09 00:47:14+00:00;['PokemonCelebrations']
7581;2021-10-09 00:46:55+00:00;['pokemon25', 'PokemonCelebrations']
7582;2021-10-09 00:44:52+00:00;['pokemon', 'PokemonCelebrations', 'starwars', 'PokemonGO']
7583;2021-10-09 00:44:29+00:00;['PokemonCelebrations', 'pokemonTGC', 'pokemon']
7584;2021-10-09 00:44:17+00:00;['GoldMew', 'PokemonCelebrations', 'pokemonTCG']
7585;2021-10-09 00:43:59+00:00;['pokemoncelebrations', 'pokemontcg']
7586;2021-10-09 00:43:59+00:00;['pokemon', 'pokemontcg', 'pokemoncelebrations', 'pikachu', 'flyingpikachu', 'zapdos', 'rayquaza']
7587;2021-10-09 00:41:02+00:00;['PokemonCelebrations']
7588;2021-10-09 00:40:34+00:00;['PokemonCelebrations']
7589;2021-10-09 00:40:14+00:00;['PokemonCelebrations']
7590;2021-10-09 00:37:40+00:00;['PokemonTCG', 'PokemonCelebrations']
7591;2021-10-09 00:37:03+00:00;['PokemonCelebrations', 'ClashOfClans']
7592;2021-10-09 00:36:19+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonSwordShield', 'smallstreamers', 'SmallStreamerCommunity']
7593;2021-10-09 00:32:36+00:00;['PokemonCelebrations']
7594;2021-10-09 00:30:54+00:00;['Pokemon', 'PokemonCelebrations', 'Pokemon25', 'PokemonTCG']
7595;2021-10-09 00:30:38+00:00;['PokemonCelebrations', 'PokemonTCG']
7596;2021-10-09 00:30:12+00:00;['Celebrations', 'PokemonTCG', 'PokemonTrainer', 'PokemonCelebrations', 'Pokemon', 'Pokemon25th']
7597;2021-10-09 00:29:07+00:00;['PokemonCelebrations', 'PokemonCards', 'PokemonTCG']
7598;2021-10-09 00:29:00+00:00;['Pokemon25', 'PokemonCelebrations']
7599;2021-10-09 00:28:02+00:00;['pokemoncelebrations']
7600;2021-10-09 00:26:13+00:00;['PokemonSecretsOfTheJungle', 'Pokemon', 'PokemonCelebrations', 'pokemoncommunity']
7601;2021-10-09 00:26:04+00:00;['PokemonCelebrations']
7602;2021-10-09 00:24:02+00:00;['PokemonCelebrations']
7603;2021-10-09 00:22:16+00:00;['pokemon25', 'PokemonCelebrations']
7604;2021-10-09 00:21:03+00:00;['Pokemon', 'PokemonCelebrations', 'TradingCards']
7605;2021-10-09 00:20:43+00:00;['PokemonCelebrations']
7606;2021-10-09 00:18:30+00:00;['PokemonCelebrations']
7607;2021-10-09 00:17:56+00:00;['PokemonCelebrations']
7608;2021-10-09 00:17:56+00:00;['PokemonCelebrations']
7609;2021-10-09 00:17:45+00:00;['PokemonCelebrations']
7610;2021-10-09 00:17:32+00:00;['Pokemon', 'PokemonCelebrations']
7611;2021-10-09 00:16:54+00:00;['pokemoncelebrations', 'pokemon', 'pokemoncards']
7612;2021-10-09 00:16:41+00:00;['pokemon', 'pokemontcg', 'pokemoncelebrations', 'pikachu', 'mew', 'charizard', 'sylveon', 'surfingpikachu']
7613;2021-10-09 00:16:24+00:00;['pokemon', 'PokemonCelebrations', 'cards']
7614;2021-10-09 00:15:37+00:00;['pokemon', 'pokemoncelebrations', 'twitch']
7615;2021-10-09 00:15:00+00:00;['PokemonSecretsOfTheJungle', 'PokemonCelebrations', 'SecretRareMew', 'PokemonTCG']
7616;2021-10-09 00:14:58+00:00;['pokemon', 'PokemonCelebrations', 'PokemonTCG']
7617;2021-10-09 00:14:15+00:00;['PokemonCelebrations']
7618;2021-10-09 00:12:08+00:00;['PokemonCelebrations']
7619;2021-10-09 00:10:38+00:00;['pokemontcg', 'PokemonCelebrations']
7620;2021-10-09 00:09:14+00:00;['PokemonCelebrations']
7621;2021-10-09 00:08:35+00:00;['PokemonCelebrations', 'pokemon', 'PokemonCards']
7622;2021-10-09 00:03:16+00:00;['PokemonCelebrations']
7623;2021-10-09 00:02:17+00:00;['PokemonCelebrations']
7624;2021-10-09 00:01:53+00:00;['PokemonTCG', 'PokemonCelebrations', 'PokemonCelebrações', 'Pokemon25']
7625;2021-10-09 00:00:25+00:00;['pokemon', 'pokemontcg', 'pokemoncelebrations', 'shiningmagikarp', 'pikachu']
7626;2021-10-08 23:59:56+00:00;['PokemonCelebrations', 'PokemonTCG', 'Pokemon']
7627;2021-10-08 23:59:49+00:00;['PokemonCelebrations']
7628;2021-10-08 23:59:40+00:00;['PokemonCelebrations', 'twitch']
7629;2021-10-08 23:58:52+00:00;['PokemonTCG', 'PokemonCelebrations']
7630;2021-10-08 23:58:17+00:00;['pokemon', 'pokémon', 'pokemoncelebrations', 'pokemontcg', 'kortrah', 'twitch']
7631;2021-10-08 23:58:14+00:00;['PokemonCelebrations']
7632;2021-10-08 23:55:10+00:00;['PokemonCelebrations']
7633;2021-10-08 23:52:41+00:00;['PokemonCelebrations']
7634;2021-10-08 23:51:41+00:00;['NintendoSwitchOLED', 'PokemonCelebrations', 'MetroidDread', 'FarCry6', 'NoTimeToDie']
7635;2021-10-08 23:47:36+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG', 'Pokemon25']
7636;2021-10-08 23:47:12+00:00;['pokemon25', 'PokemonCelebrations']
7637;2021-10-08 23:46:49+00:00;['PokemonCards', 'PokemonCelebrations', 'PokemonTCG']
7638;2021-10-08 23:46:04+00:00;['Pokemon', 'PokemonCelebrations', 'tcg']
7639;2021-10-08 23:45:16+00:00;['ad', 'pokemon', 'pokemontcg', 'pokemoncards', 'Ptcgo', 'pokemongo', 'pokemonunite', 'pokemoncelebrations', 'tcg', 'cards', 'gme', 'tradingcards']
7640;2021-10-08 23:44:41+00:00;['PokemonCelebrations']
7641;2021-10-08 23:43:30+00:00;['PokemonCelebrations']
7642;2021-10-08 23:41:57+00:00;['PokemonCelebrations']
7643;2021-10-08 23:40:31+00:00;['PokemonCelebrations']
7644;2021-10-08 23:38:56+00:00;['Giveaway', 'pokemon', 'PokemonCelebrations', 'auctions']
7645;2021-10-08 23:38:21+00:00;['PokemonCelebrations']
7646;2021-10-08 23:33:35+00:00;['PokemonCelebrations', '25thANNIVERSARYCOLLECTION', 'Pokemon', 'PokemonTCG']
7647;2021-10-08 23:33:06+00:00;['PokemonCelebrations']
7648;2021-10-08 23:32:55+00:00;['thehobby', 'sportscards', 'PokemonCelebrations']
7649;2021-10-08 23:32:45+00:00;['PokemonCelebrations', 'PokemonTCG', 'atlantapokemon']
7650;2021-10-08 23:30:30+00:00;['PokemonCelebrations', 'PTCGO', 'Pokemon25']
7651;2021-10-08 23:28:43+00:00;['PokemonTCG', 'PokemonCelebrations', 'Pokemon', 'pokemonbattlestyles', 'pokemonboosterbox']
7652;2021-10-08 23:26:10+00:00;['Pokemon', 'PokemonCelebrations', 'PokemonTCG', 'Pokemon25', 'Celebrations', 'ioverdidit']
7653;2021-10-08 23:23:25+00:00;['PokemonCelebrations', 'pokemon', 'Pokemon25']
7654;2021-10-08 23:20:11+00:00;['PokemonCelebrations']
7655;2021-10-08 23:20:03+00:00;['PokemonCelebrations']
7656;2021-10-08 23:19:41+00:00;['pokemon', 'pokemoncelebrations', 'pokemontcg', 'pokemon25', 'pokemon25thanniversary', 'pokemon25th']
7657;2021-10-08 23:18:25+00:00;['PokemonCelebrations']
7658;2021-10-08 23:17:03+00:00;['PokemonCelebrations']
7659;2021-10-08 23:16:35+00:00;['pokemon', 'pokemoncards', 'pokemontcg', 'pokemoncelebrations', 'pikachu', 'charizard', 'sylveon', 'zacian']
7660;2021-10-08 23:15:49+00:00;['PokemonCelebrations']
7661;2021-10-08 23:14:40+00:00;['PokemonCelebrations']
7662;2021-10-08 23:11:09+00:00;['PokemonCelebrations']
7663;2021-10-08 23:10:36+00:00;['PokemonCelebrations']
7664;2021-10-08 23:10:03+00:00;['PokemonCelebrations']
7665;2021-10-08 23:06:39+00:00;['PokemonTCG', 'PokemonCelebrations']
7666;2021-10-08 23:06:37+00:00;['PokemonCelebrations', 'pokemonTGC']
7667;2021-10-08 23:06:32+00:00;['PokemonCelebrations']
7668;2021-10-08 23:06:16+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonCards']
7669;2021-10-08 23:05:52+00:00;['Pokemon', 'Target', 'PokemonCelebrations', 'Pokemon25']
7670;2021-10-08 23:05:15+00:00;['pokemon', 'Pokemon25', 'PokemonCelebrations', 'PokemonCards', 'PokemonTCG']
7671;2021-10-08 23:04:29+00:00;['Sculptober2021', 'sculptober', 'pokemon', 'pokémon', 'PokemonCelebrations', 'nomadsculpt']
7672;2021-10-08 23:03:24+00:00;['PokemonCelebrations', 'TeamB42', 'Pokemon25', 'pokemontcg']
7673;2021-10-08 23:03:06+00:00;['PokemonCelebrations']
7674;2021-10-08 23:02:23+00:00;['PokemonCelebrations', 'Pokemon', 'TCG', 'PokemonTCG']
7675;2021-10-08 23:02:09+00:00;['Pokemon25', 'PokemonCelebrations', 'PokemonCelebration', 'PokemonCards', 'PokemonTCG', 'TCG', 'TradingCards', 'TradingCardGame']
7676;2021-10-08 23:00:22+00:00;['Pokemon25', 'PokemonCelebrations']
7677;2021-10-08 22:58:22+00:00;['PokemonCelebrations', 'pokemon25', 'evolvingskies', 'pokemontcg']
7678;2021-10-08 22:57:33+00:00;['PokemonCelebrations']
7679;2021-10-08 22:55:48+00:00;['PokemonCelebrations']
7680;2021-10-08 22:55:31+00:00;['Celebrations', 'PokemonCelebrations', 'pokemontcg']
7681;2021-10-08 22:55:06+00:00;['PokemonCelebrations', 'Pokemon']
7682;2021-10-08 22:53:38+00:00;['PokemonCelebrations', 'Pokemon25', 'PokemonCards']
7683;2021-10-08 22:51:29+00:00;['PokemonCelebrations', 'pokemon', 'pokemontcg', 'pokemonsupport', 'Pokemon25']
7684;2021-10-08 22:49:46+00:00;['PokemonCelebrations']
7685;2021-10-08 22:49:14+00:00;['PokemonCelebrations']
7686;2021-10-08 22:46:05+00:00;['PokemonCelebrations']
7687;2021-10-08 22:46:04+00:00;['PokemonCelebrations']
7688;2021-10-08 22:45:04+00:00;['PokemonCelebrations', 'pokemonTGC']
7689;2021-10-08 22:43:52+00:00;['PokemonCelebrations', 'Pokemon25']
7690;2021-10-08 22:43:30+00:00;['pokemon', 'pokemon', 'PokemonCelebrations']
7691;2021-10-08 22:40:55+00:00;['PokemonCelebrations', 'pokemon', 'pokemoncards']
7692;2021-10-08 22:40:13+00:00;['PokemonCelebrations']
7693;2021-10-08 22:39:18+00:00;['PokemonCelebrations']
7694;2021-10-08 22:38:25+00:00;['PokemonCelebrations']
7695;2021-10-08 22:38:23+00:00;['PokemonCelebrations', 'pokemon', 'goldmew']
7696;2021-10-08 22:36:54+00:00;['PokemonCelebrations']
7697;2021-10-08 22:34:10+00:00;['PokemonCelebrations']
7698;2021-10-08 22:34:06+00:00;['PokemonCelebrations', 'Pokemon', 'generationone', 'allwaysgeekable']
7699;2021-10-08 22:33:34+00:00;['PokemonCelebrations']
7700;2021-10-08 22:32:17+00:00;['pokemon', 'pokemontcg', 'pokemoncards', 'tcgplayer', 'nintendo', 'switch', 'SwSh', 'PokemonSwordShield', 'PokemonCelebrations']
7701;2021-10-08 22:31:48+00:00;['PokemonCelebrations', 'pokemon', 'tcg', 'pokemontcg', 'streamer', 'twitch']
7702;2021-10-08 22:25:27+00:00;['Pokemon', 'PokemonCelebrations', 'Celebrations25']
7703;2021-10-08 22:24:42+00:00;['PokemonCelebrations']
7704;2021-10-08 22:23:51+00:00;['pokemonchampionspath', 'pokemonbgs', 'pokemonswordshield', 'pokemoncommunity', 'pokemonunite', 'pokemonpsa', 'pokemoncgc', 'pokemon25thanniversary', 'pokemoncelebrations']
7705;2021-10-08 22:22:22+00:00;['pokemon', 'PokemonCelebrations', 'pokemontcg']
7706;2021-10-08 22:22:17+00:00;['PokemonCelebrations']
7707;2021-10-08 22:21:54+00:00;['PokemonCelebrations']
7708;2021-10-08 22:20:47+00:00;['PokemonCards', 'Pokemon25', 'PokemonCelebrations']
7709;2021-10-08 22:20:32+00:00;['PokemonCelebrations']
7710;2021-10-08 22:19:17+00:00;['MetroidDread', 'PokemonCelebrations', 'EliteTrainerBox', 'LancesCharizard', 'VerusAnimusAcquisitions']
7711;2021-10-08 22:18:53+00:00;['PokemonCelebrations', 'PokemonTCG']
7712;2021-10-08 22:18:51+00:00;['Pokemon', 'PokemonTCG', 'PokemonCards', 'PokemonCelebrations', 'Pokemon25', 'TCG']
7713;2021-10-08 22:18:29+00:00;['PokemonCelebrations', 'pokemonTGC']
7714;2021-10-08 22:17:45+00:00;['PokemonCelebrations', 'Pokemon25']
7715;2021-10-08 22:17:36+00:00;['celebration', 'PokemonCelebrations', 'Pokemon25']
7716;2021-10-08 22:16:42+00:00;['PokemonCelebrations', 'SwitchOLED', 'MetroidDread']
7717;2021-10-08 22:14:34+00:00;['PokemonCelebrations']
7718;2021-10-08 22:14:05+00:00;['DarkSylveon', 'DarkSylveonV', 'celebration', 'Celebrations', 'PokemonCelebrations', 'Pokemon25', 'Charizard', 'BaseSetPokemon', 'Pokemon', 'PokemonCard', 'PokemonCards', 'PokemonTCG', 'PokemonTradingCardGame']
7719;2021-10-08 22:13:56+00:00;['PokemonCelebrations', 'pokemontcg', 'pokemontcgo', 'pokemonart', 'morpeko', 'pokemoncards']
7720;2021-10-08 22:13:17+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG', 'Celebrations']
7721;2021-10-08 22:12:52+00:00;['PokemonCelebrations', 'Pokemon']
7722;2021-10-08 22:12:33+00:00;['PokemonCelebrations']
7723;2021-10-08 22:12:21+00:00;['PokemonCelebrations', 'Pokemon25']
7724;2021-10-08 22:10:48+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG']
7725;2021-10-08 22:10:14+00:00;['ThingsNSuchLB', 'PokemonCelebrations', 'Pokemon25th', 'twitch']
7726;2021-10-08 22:10:07+00:00;['PokemonCelebrations', 'pokemon', 'TikTok']
7727;2021-10-08 22:09:05+00:00;['pokemon', 'PokemonCelebrations', 'pokemonTGC']
7728;2021-10-08 22:07:39+00:00;['PokemonCelebrations', 'pokemonTCG']
7729;2021-10-08 22:07:39+00:00;['PokemonCelebrations']
7730;2021-10-08 22:07:16+00:00;['PokemonCelebrations', 'PokemonTCG']
7731;2021-10-08 22:06:01+00:00;['PokemonCelebrations', 'Pokemon']
7732;2021-10-08 22:05:42+00:00;['PokemonCelebrations']
7733;2021-10-08 22:04:07+00:00;['pokemon', 'PokemonCelebrations', 'Pokemon25']
7734;2021-10-08 22:03:33+00:00;['PokemonCelebrations', 'pokemontcg']
7735;2021-10-08 22:00:27+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG', 'pokemonCards', 'Pokemon25']
7736;2021-10-08 21:57:58+00:00;['PokemonCelebrations']
7737;2021-10-08 21:55:04+00:00;['Generations', 'PokemonCelebrations', 'Pikachu']
7738;2021-10-08 21:54:28+00:00;['25thANNIVERSARYCOLLECTION', 'PokemonCelebrations']
7739;2021-10-08 21:53:24+00:00;['PokemonCelebrations']
7740;2021-10-08 21:53:23+00:00;['PokemonCelebrations']
7741;2021-10-08 21:53:18+00:00;['PokemonCelebrations', 'Pokemon25']
7742;2021-10-08 21:52:41+00:00;['PokemonCelebrations']
7743;2021-10-08 21:52:26+00:00;['PokemonCelebrations']
7744;2021-10-08 21:51:45+00:00;['PokemonCelebrations', 'wheresmyzard']
7745;2021-10-08 21:51:37+00:00;['PokemonCelebrations']
7746;2021-10-08 21:51:23+00:00;['PokemonCelebrations']
7747;2021-10-08 21:50:44+00:00;['PokemonCelebrations']
7748;2021-10-08 21:49:14+00:00;['Pokemon', 'Pokemon25', 'PokemonEvolutions', 'PokemonCelebrations', 'PokemonPresents', 'Celebration', 'CelebrationsCards', 'PokemonCard', 'PokemonCards', 'PokemonTCG', 'PokemonTradingCardGame', 'DarkSylveon']
7749;2021-10-08 21:49:06+00:00;['PokemonCelebrations', 'Pokemon']
7750;2021-10-08 21:48:55+00:00;['PokemonCelebrations']
7751;2021-10-08 21:48:49+00:00;['PokemonCelebrations', 'Pokemon']
7752;2021-10-08 21:48:42+00:00;['Pokemon', 'PokemonCelebrations', 'pokemonCards', 'TwitchStreamers']
7753;2021-10-08 21:47:20+00:00;['PokemonCelebrations']
7754;2021-10-08 21:46:13+00:00;['PokemonCelebrations']
7755;2021-10-08 21:46:07+00:00;['Pokemon', 'PokemonCelebrations', 'pokemontcgo']
7756;2021-10-08 21:45:59+00:00;['pokemon', 'PokemonCelebrations', 'pokemonTGC']
7757;2021-10-08 21:44:59+00:00;['Nintendo', 'Nintendods', 'nintendoswitch', 'metroid', 'metroiddread', 'pokemon', 'pokemontcg', 'pokemoncelebrations', 'Sony', 'PlayStation', 'ps5']
7758;2021-10-08 21:44:30+00:00;['PokemonCelebrations']
7759;2021-10-08 21:44:22+00:00;['PokemonCelebrations']
7760;2021-10-08 21:43:34+00:00;['PokemonCelebrations', 'Pokemon25', 'Grievous']
7761;2021-10-08 21:42:10+00:00;['PokemonCelebrations']
7762;2021-10-08 21:40:56+00:00;['PokemonCelebrations']
7763;2021-10-08 21:40:46+00:00;['pokemoncelebrations', 'pokemon', 'pokemontcg']
7764;2021-10-08 21:39:45+00:00;['PokemonCelebrations']
7765;2021-10-08 21:39:33+00:00;['twitch', 'twitchstreamer', 'PokemonCelebrations', 'pokemoncards', 'pokemonunboxing']
7766;2021-10-08 21:38:14+00:00;['PokemonCelebrations']
7767;2021-10-08 21:36:19+00:00;['PokemonCelebrations', 'Pokemon25', 'PokemonTGC']
7768;2021-10-08 21:36:15+00:00;['PokemonCelebrations']
7769;2021-10-08 21:36:13+00:00;['Pokemon', 'pokemonCelebrations']
7770;2021-10-08 21:35:26+00:00;['PokemonCelebrations']
7771;2021-10-08 21:33:14+00:00;['PokemonCelebrations']
7772;2021-10-08 21:32:27+00:00;['PokemonCelebrations']
7773;2021-10-08 21:32:06+00:00;['PokemonCelebrations', 'PTCGO', 'PokemonTCG', 'Pokemon']
7774;2021-10-08 21:31:32+00:00;['PokemonCelebrations']
7775;2021-10-08 21:31:23+00:00;['PokemonCelebrations']
7776;2021-10-08 21:30:21+00:00;['PokemonCelebrations']
7777;2021-10-08 21:27:24+00:00;['PokemonCelebrations']
7778;2021-10-08 21:23:19+00:00;['PokemonCelebrations']
7779;2021-10-08 21:21:06+00:00;['PokemonSecretsOfTheJungle', 'PokemonCelebrations', 'pokemon']
7780;2021-10-08 21:19:48+00:00;['PokemonCelebrations']
7781;2021-10-08 21:19:48+00:00;['pokemon', 'PokemonCelebrations']
7782;2021-10-08 21:19:33+00:00;['PokemonCelebrations', 'ETB', 'Pokemon', 'opening']
7783;2021-10-08 21:15:30+00:00;['pokemon', 'pokemon25', 'Pokemon25th', 'PokemonCelebrations', 'pokemonCards', 'pokemonopening', 'pokemoncommunity']
7784;2021-10-08 21:14:25+00:00;['PokemonTCG', 'PokemonCelebrations', 'ENVtubers']
7785;2021-10-08 21:14:10+00:00;['PokemonCelebrations']
7786;2021-10-08 21:13:58+00:00;['PokemonCelebrations']
7787;2021-10-08 21:13:53+00:00;['PokemonCelebrations', 'pokemonCards', 'pokemon']
7788;2021-10-08 21:11:19+00:00;['Pokemon25', 'PokemonCelebrations']
7789;2021-10-08 21:10:45+00:00;['PokemonCelebrations']
7790;2021-10-08 21:09:31+00:00;['PokemonCelebrations']
7791;2021-10-08 21:09:30+00:00;['PokemonCelebrations']
7792;2021-10-08 21:08:50+00:00;['PokemonCelebrations', 'pokemon', 'pokemontcg', 'PokemonTCG']
7793;2021-10-08 21:06:29+00:00;['PokemonCelebrations']
