,Datetime,Text
111,2022-01-21 06:22:41+00:00,"[$8.99]
Pokémon - Pokemon TCG: Celebrations Mini Tins
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/Ow6ZFaVDka

01:22:08.0180 AM EST #Ad

https://t.co/fZirVzqEiN"
112,2022-01-21 06:22:41+00:00,"[$8.99]
Pokémon - Pokemon TCG: Celebrations Mini Tins
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/XZkc7XSwnT

01:22:08.0180 AM EST #Ad

https://t.co/wW9FUeom7O"
113,2022-01-21 04:57:35+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/S6rKCIJp9g

11:57:04.4730 PM EST #Ad

https://t.co/q8Bvqtksk7"
114,2022-01-21 04:57:35+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/yysxJ4Mw0v

11:57:04.4730 PM EST #Ad

https://t.co/BKI2i56vl0"
115,2022-01-21 04:50:30+00:00,The pull of the night was this Rayquaza EX from celebrations ETB. #pokemoncards #pokémon #pokemontcg #pokemoncommunity #pokemoncelebrations #rayquaza https://t.co/0rQ8i1Q9Ui
116,2022-01-21 01:04:19+00:00,"Can I Make Flying Pikachu V-Max Cracked?

https://t.co/jIio6kh5aY

#PokemonTCG #Pokemon #Pokemon25 #PokemonCards #PokemonCelebrations"
117,2022-01-21 00:45:37+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/S6rKCIrNKG

07:45:04.4540 PM EST #Ad

https://t.co/q8BvqtC3bF"
118,2022-01-21 00:45:37+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/yysxJ546S3

07:45:04.4540 PM EST #Ad

https://t.co/BKI2i5o6cy"
119,2022-01-20 21:11:04+00:00,"Hey Pokémon trainers we have gotten some restocks at #dragonworldgames. Trainers toolkits, celebrations, fusion strike and more! Get yours before they're gone.

#PokemonTCG #pokemoncelebrations #fusionstrike #trainerstoolkit #charizard #sylveon #starterdeck https://t.co/ogYs4ctKcQ"
120,2022-01-20 20:03:21+00:00,Latest YouTube video is up!➡️ https://t.co/DRTvYQV6Zb ⬅️ I pulled multiple birthday Pikachus from a Celebrations ETB on a viewer’s birthday!🎉 #pokemon #pokemoncards #pikachu #birthdaypikachu #pokémon #etb #pokemonetb #pokemoncelebrations https://t.co/Eb0G9THIJr
121,2022-01-20 18:44:11+00:00,"Ultra Pro Pokémon 25th Celebration - Ultra Pro 9-Pocket Binder - $24.99

https://t.co/mqqItuTdBI

#Pokemon #PokemonTCG #PokemonCardGame #PokemonCelebrations #Pokemon25 https://t.co/TwveCA1gvj"
122,2022-01-20 16:50:22+00:00,"New day, new #POKEMON cards! #EvolvingSkies #ChillingReign #PokemonCards #PokemonCelebrations #Cinderace #VMAX #Rayquazza #PokemonCollectors @Pokemon https://t.co/qL72RfCVSQ"
123,2022-01-20 16:42:13+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfrcJj

11:41:41.6890 AM EST #Ad

https://t.co/QQlXeyjN2w"
124,2022-01-20 16:42:13+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

11:41:41.6890 AM EST #Ad

https://t.co/UAR59rU4NR"
125,2022-01-20 15:24:19+00:00,"See my eleventh #PokemonCelebrations pack on #TikTok 

https://t.co/auiEf8eIVU

#simpsonvlogs
#Pokemon"
126,2022-01-20 10:33:22+00:00,Very limited amount of Pikachu V union boxes in store. Only 1 per customer. #pokemon #pokemoncelebrations #pokemon25thanniversary #pikachu #vunion #pokemontcg #pkm #pkmtcg @ Cataclysm Games UK https://t.co/7nG1sWNovG
127,2022-01-20 06:36:18+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

01:35:46.0750 AM EST #Ad

https://t.co/UAR59rU4NR"
128,2022-01-20 06:36:18+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

01:35:46.0750 AM EST #Ad

https://t.co/QQlXeyjfcY"
129,2022-01-20 05:04:07+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

12:03:36.3430 AM EST #Ad

https://t.co/QQlXeyjfcY"
130,2022-01-20 05:04:07+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

12:03:36.3430 AM EST #Ad

https://t.co/UAR59rU4NR"
131,2022-01-19 22:37:57+00:00,"Pokemon Celebrations Elite Trainer Box Opening! Are they worth it?
 
https://t.co/oPXXCw5oGy

#PokemonTCG #Pokemon #Pokemon25 #PokemonCards #PokemonCelebrations"
132,2022-01-19 20:31:04+00:00,Professor's Research + Professor's Research  Full Art Pokemon Celebrations #pokemon #pokemoncelebrations #kantopokemon #pokedex #pokemontcg #anime #pokemoncards #ebay #pokemon25 #pokemoncommunity  https://t.co/iAkbC3r8LC
133,2022-01-19 20:29:48+00:00,Cleffa 20/111 Holo Rare Pokemon Celebrations 25th Anniversary PACK FRESH #pokemon #pokemoncelebrations #pokedex #pokemontcg #anime #pokemoncards #ebay #pokemon25 #pokemoncommunity  https://t.co/GAMLyIEBiQ
134,2022-01-19 20:09:43+00:00,"Pokemon Celebrations opening! Dark sylveon box!
https://t.co/TeXF36VIqI #pokemon #pokemoncelebrations #pokemonopening"
135,2022-01-19 19:14:55+00:00,#tradingcards #pokemon #pokemontradingcardgame #pokemoncelebrations #basketballcards #basketballballtradingcards
136,2022-01-19 19:01:05+00:00,More POKEMON packs arrived today! 🥰🥳 #Pokemon #PokemonCards #Pokemon25 #PokemonCelebrations #Pokemon25thAnniversary @PokemonUnite #PokemonCollectors @Pokemon https://t.co/XBeUqIXuzp
137,2022-01-19 18:14:00+00:00,"See my latest #PokemonCelebrations ETB on YouTube 

https://t.co/KrOKM7TO4q

#simpsonvlogs"
138,2022-01-19 16:58:31+00:00,"See my second #PokemonCelebrations ETB on #TikTok 

https://t.co/pJyTzISPi3

#simpsonvlogs
#pokemon"
139,2022-01-19 15:47:25+00:00,"Couple more celebrations items added to my collection, very glad the pikachu box was properly sealed this time 
#Pokemon 
#PokemonTCG 
#PokemonCelebrations
#Charizard https://t.co/VHKxjRyOQW"
140,2022-01-19 07:58:13+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

02:57:43.2420 AM EST #Ad

https://t.co/QQlXeyjfcY"
141,2022-01-19 07:58:13+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

02:57:43.2420 AM EST #Ad

https://t.co/UAR59rU4NR"
142,2022-01-19 06:30:11+00:00,A Pretty Nice Double Pull Pack! 😍💯🎉🔥 #Pokemon #pokemon25thanniversary #PassionTradingCards #Lucky #PokemonCelebrations https://t.co/WaBPMVq5QF
143,2022-01-19 02:54:27+00:00,"Pokémon - Pokemon TCG: Celebrations Elite Trainer Box
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/R5Aq7JJKXB

09:53:57.0460 PM EST #Ad

https://t.co/R6TlK16s2B"
144,2022-01-19 02:54:27+00:00,"Pokémon - Pokemon TCG: Celebrations Elite Trainer Box
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/xx51lM82u0

09:53:57.0460 PM EST #Ad

https://t.co/HDKLCZsz8d"
145,2022-01-19 02:24:50+00:00,Which is the better Pokémon set in your opinion? #hiddenfates #shiningfates #pokemoncelebrations #pokemon25 #PokemonTCG
146,2022-01-19 00:36:11+00:00,"Pokémon - Pokemon TCG: Celebrations Elite Trainer Box
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/xx51lMpDly

07:35:41.0630 PM EST #Ad

https://t.co/HDKLCZaXJD"
147,2022-01-19 00:36:11+00:00,"Pokémon - Pokemon TCG: Celebrations Elite Trainer Box
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/R5Aq7JJKXB

07:35:41.0630 PM EST #Ad

https://t.co/R6TlK16s2B"
148,2022-01-18 23:17:23+00:00,"[$8.99]
Pokémon - Pokemon TCG: Celebrations Mini Tins
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/Ow6ZFaVDka

06:16:52.4440 PM EST #Ad

https://t.co/fZirVzqEiN"
149,2022-01-18 23:17:23+00:00,"[$8.99]
Pokémon - Pokemon TCG: Celebrations Mini Tins
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/XZkc7XSwnT

06:16:52.4440 PM EST #Ad

https://t.co/wW9FUeom7O"
150,2022-01-18 23:16:11+00:00,"Pokémon - Pokemon TCG: Celebrations Elite Trainer Box
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/xx51lM82u0

06:15:40.5240 PM EST #Ad

https://t.co/HDKLCZsz8d"
151,2022-01-18 23:16:11+00:00,"Pokémon - Pokemon TCG: Celebrations Elite Trainer Box
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/R5Aq7JJKXB

06:15:40.5240 PM EST #Ad

https://t.co/R6TlK16s2B"
152,2022-01-18 20:05:42+00:00,Pokémon Celebrations *EXCLUSIVE* ETB!!! *Amazing Pulls* https://t.co/rO0nfErzAF via @YouTube #Pokemon #PokemonTCG #pokemoncommunity #pokemoncards #collector #YouTube #Subscribetomychannel #celebrations #pokemoncelebrations
153,2022-01-18 19:37:52+00:00,"I HAVEN’T HAD POKÉMON CARDS IN FOREVER, and I chose to just get one box today for fun. LOOOOOOOK at my bOIIIIIIO! 😭🖤 #pokemon #pokemoncards #pokemoncelebrations https://t.co/xTpCqCeJjG"
154,2022-01-18 18:10:02+00:00,"See my latest #PokemonCelebrations pack on YouTube 

https://t.co/c29YgkC1MR

#simpsonvlogs"
155,2022-01-18 18:05:58+00:00,"[$49.99]
Pokémon - Pokemon TCG: Celebrations Elite Trainer Box
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/R5Aq7JJKXB

01:05:26.9220 PM EST #Ad

https://t.co/R6TlK16s2B"
156,2022-01-18 18:05:58+00:00,"[$49.99]
Pokémon - Pokemon TCG: Celebrations Elite Trainer Box
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/xx51lM82u0

01:05:26.9220 PM EST #Ad

https://t.co/HDKLCZsz8d"
157,2022-01-18 16:18:00+00:00,"Glorious, Glorious Moon Baby! #Pokemon #umbreon #pokemoncelebrations #PokemonTCG https://t.co/1KWgEtT4WY"
158,2022-01-18 14:54:35+00:00,"Pokemon Lances Charizard Anniversary Tin - $17.97

https://t.co/s906IUy7s9

#Pokemon #PokemonTCG #PokemonCardGame #PokemonCelebrations https://t.co/M3Ae4aBUP7"
159,2022-01-18 11:49:32+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

06:49:00.5890 AM EST #Ad

https://t.co/QQlXeyjfcY"
160,2022-01-18 11:49:31+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

06:49:00.5890 AM EST #Ad

https://t.co/UAR59rU4NR"
161,2022-01-18 09:54:56+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

04:54:25.6400 AM EST #Ad

https://t.co/QQlXeyjfcY"
162,2022-01-18 09:54:56+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

04:54:25.6400 AM EST #Ad

https://t.co/UAR59rU4NR"
163,2022-01-18 08:50:56+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

03:50:25.2280 AM EST #Ad

https://t.co/QQlXeyjfcY"
164,2022-01-18 08:50:56+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

03:50:25.2280 AM EST #Ad

https://t.co/UAR59rU4NR"
165,2022-01-18 07:36:47+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

02:36:16.6240 AM EST #Ad

https://t.co/QQlXeyjfcY"
166,2022-01-18 07:36:47+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

02:36:16.6240 AM EST #Ad

https://t.co/UAR59rU4NR"
167,2022-01-18 05:41:09+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

12:40:38.7950 AM EST #Ad

https://t.co/QQlXeyjfcY"
168,2022-01-18 05:41:09+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

12:40:38.7950 AM EST #Ad

https://t.co/UAR59rU4NR"
169,2022-01-17 23:26:24+00:00,"Pokemon TCG: Celebrations Prime Collection - $49.99 

https://t.co/Z8ubrm8ONp

#Pokemon #PokemonTCG #PokemonCardGame #PokemonCelebrations"
170,2022-01-17 22:49:52+00:00,"Celebrations Collector’s Chest $24.99 MSRP on Smoke &amp; Mirrors 
Free ship 150+ #pokemontcgdrops #pokemontcg #pokemon #pokemoncelebrations

https://t.co/zB1vB8V2vB"
171,2022-01-17 22:09:32+00:00,Some Amazing Rare #Pokemon cards 😍😍🌈 I do love these cards a lot. So nice. #PokemonTCG #PokemonTradingCardGame #PokemonCommunity #PokemonTCGCommunity #Pokemon25 #PokemonCelebrations https://t.co/ZdiUEB4LLC
172,2022-01-17 21:09:31+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

04:08:57.0580 PM EST #Ad

https://t.co/QQlXeyjfcY"
173,2022-01-17 21:09:28+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

04:08:57.0580 PM EST #Ad

https://t.co/UAR59rU4NR"
174,2022-01-17 04:59:44+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

11:59:14.4300 PM EST #Ad

https://t.co/QQlXeyjfcY"
175,2022-01-17 04:59:44+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

11:59:14.4300 PM EST #Ad

https://t.co/UAR59rU4NR"
176,2022-01-17 02:43:49+00:00,"Nothing new to add to my #PokemonCelebrations collection, but that Mewtwo EX is pretty neat. 👌🏼

#Pokemon #PokemonTCG #PokemonTradingCardGame https://t.co/FwYqHQyacM"
177,2022-01-17 02:12:49+00:00,"I need these #PokemonCelebrations packs to come through tonight. 🤞🏼😤🤞🏼 

#pokemon #PokemonTCG #PokemonTradingCardGame https://t.co/2zOiQZFUc1"
178,2022-01-16 21:35:49+00:00,#Incineroar GX 🔥 #Pokemon #PokemonTCG #PokemonTradingCardGame #PokemonSunandMoon #PokemonSunMoon #Pokemon25 #PokemonCelebrations #PokemonCommunity #PokemonTCGCommunity https://t.co/zHiG1XchLK
179,2022-01-16 20:01:22+00:00,"Je me suis gardé un coffret #PokemonCelebrations que je n'avais pas encore ouvert, je crois que j'ai bien fait 😁😁😁 #Pokemon25 https://t.co/Ld3vXN18rQ"
180,2022-01-16 19:30:11+00:00,These pulls were fire!!! 🔥🔥🔥 #pokemon #pokemontcg #nintendo #pokemoncelebrations #pokemoncards #eeveelutions https://t.co/THfx2ZSOU1
181,2022-01-16 18:55:22+00:00,"Pokemon TCG: Celebrations Prime Collection - $49.99 
(Sold &amp; Shipped by Amazon)

https://t.co/NOcM6cm8Ra

#Pokemon #PokemonTCG #PokemonCardGame #PokemonCelebrations"
182,2022-01-16 18:52:40+00:00,Today 12pm pst opening this celebrations etb before continuing the Nuzlocke! #pokemon #pokemoncelebrations #etb #pokémon #pokemoncards #pokemoncommunity #pokemoncollector https://t.co/k7WWxZikmA
183,2022-01-16 17:24:33+00:00,I love this Amazing Rare #Zacian card. It is gorgeous. #Pokemon #PokemonTCG #PokemonTradingCardGame #PokemonCelebrations #PokemonSwordandShield #PokemonSword #PokemonCommunity https://t.co/4LJTgUr5bz
184,2022-01-16 17:24:28+00:00,"Love these cards, atleast I got these beauties!!! #pokemontcg #pokemoncards #nintendo #pokemoncelebrations https://t.co/Ws7hlUaGIF"
185,2022-01-16 17:22:27+00:00,"Still can’t pull Charizard, so many celebrations booster packs! 😢 #pokemontcg #pokemoncelebrations #nintendo #pokemoncards #charizard"
186,2022-01-16 13:45:24+00:00,Some 2016 reprints from my collection 😍 #Raichu #Staryu #Nidoran #Magikarp #Pokemon #PokemonTCG #PokemonTradingCardGame #PokemonCommunity #Pokemon25 #PokemonCelebrations https://t.co/zV3wCmugzx
187,2022-01-16 10:00:03+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp6gFhs

04:59:28.3050 AM EST #Ad

https://t.co/UAR59sbFFp"
188,2022-01-16 09:59:59+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

04:59:28.3050 AM EST #Ad

https://t.co/QQlXeyjfcY"
189,2022-01-16 00:02:43+00:00,Is it just me? Or does anyone else feel like they should have done a 25th anniversary coin here? #pokemoncommunity #pokemoncelebrations #pokemontcg https://t.co/WMXO1nZXFv
190,2022-01-15 23:16:02+00:00,#Pokemon #PokemonCelebrations #Giveaways #Funko #FunkoPop #FunkoFinderz https://t.co/TLr5FSgcxC
191,2022-01-15 21:24:35+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

04:24:04.7480 PM EST #Ad

https://t.co/QQlXeyjfcY"
